incident_id,incident_date,incident_address,incident_city,incident_zip,incident_county
1261,2010-06-14,737 knox highway 10,knoxville,61401,knox
1262,2010-06-14,536 veterans memorial drive: room 17,livingston,62058,madison
1263,2010-06-17,1313 lee avenue,cottage hills,62018,madison
1264,2010-06-21,300 south soangetaha road,galesburg,61401,knox
1265,2010-06-21,106 east jackson street,abingdon,61410,knox
1266,2010-06-22,1511 5th street,lawrenceville,62439,lawrence
1267,2010-06-26,809 adams road,east carondelet,62240,st. clair
1268,2010-06-28,504 north state street: apt. d.,pana,62557,christian
1269,2010-07-05,301 north union street: apt. 2,griggsville,62340,pike
1270,2010-07-05,1102 oxford street,pekin,61554,tazewell
1271,2010-07-07,415 illinois street,westville,61883,vermilion
1272,2010-07-21,2459 east garfield street,decatur,62526,macon
1273,2010-07-23,3156 south wheatland road,decatur,62521,macon
1274,2010-07-27,404 west 6th street,metropolis,62960,massac
1275,2010-07-31,322 east washington street,clinton,61727,dewitt
1276,2010-08-09,217 south 11th street,hamilton,62341,hancock
1277,2010-08-14,415 north e street,monmouth,61462,warren
1278,2010-08-15,38 hemlock street,park forest,60466,cook
1279,2010-08-16,317 ohio street,quincy,62301,adams
1280,2010-08-18,2400 larch road,quincy,62301,adams
1281,2010-08-19,2809 lincoln avenue,granite city,62040,madison
1282,2010-08-22,318 milliners alley,quincy,62301,adams
1283,2010-08-22,1029 elm street,quincy,62301,adams
1284,2010-08-25,1675 north 200 east road,stonington,62567,christian
1285,2010-09-01,1418 hampshire street,quincy,62301,adams
1286,2010-09-01,2531 west valley view,quincy,62301,adams
1287,2010-09-02,213 north second street,monmouth,61462,warren
1288,2010-09-07,,versailles,62378,brown
1289,2010-09-08,226 south street,collinsville,62234,madison
1290,2010-09-16,153 oak creek trail,mt. olive,62069,macoupin
1291,2010-09-16,1646 lafayette street,macomb,61455,mcdonough
1292,2010-09-22,2106 east 24th street: apt. 4,granite city,62040,madison
1293,2010-09-27,317 ohio street,quincy,62301,adams
1294,2010-09-28,1225 vermont street,quincy,62301,adams
1295,2010-09-29,601 west armstrong avenue,peoria,61606,peoria
1296,2010-09-30,635 north 8th street,quincy,62301,adams
1297,2010-10-02,1608 1/2 north 6th street,quincy,62301,adams
1298,2010-10-05,3023 godfrey road,godfrey,62035,madison
1299,2010-10-06,106 east maple street,ursa,62376,adams
1300,2010-10-07,1244 kentucky street,quincy,62301,adams
1301,2010-10-12,2809 residence street,alton,62002,madison
1302,2010-10-15,2284 promenade court,galesburg,61401,knox
1303,2010-10-20,rr 5 box 301,fairfield,62387,wayne
1304,2010-10-20,337 st. anthony drive,godfrey,62035,madison
1305,2010-10-24,2527 hodges avenue,granite city,62040,madison
1306,2010-10-26,12053 east 2130 north road: lot a,danville,61834,vermilion
1307,2010-11-01,231 sunnyridge court: apt: a 2,pekin,61554,tazewell
1308,2010-11-03,105 randolph drive,centralia,62801,clinton
1309,2010-11-04,711 west payson avenue,quincy,62301,adams
1310,2010-11-05,514 south chestnut street,collinsville,62234,madison
1311,2010-11-14,326 west noleman street,centralia,62801,marion
1312,2010-11-15,929 lyman street,galesburg,61401,knox
1313,2010-11-16,3241 west chain of rocks road,granite city,62040,madison
1314,2010-11-16,26303 north 990 east road,potomac,61865,vermilion
1315,2010-11-17,502 east 14th street,georgetown,61846,vermilion
1316,2010-11-19,901 willow lane,granite city,62040,madison
1317,2010-11-23,80 pond drive,creal springs,62922,johnson
1318,2010-11-24,2218 bryan avenue,granite city,62040,madison
1319,2010-11-24,938 niedringhaus avenue,granite city,62040,madison
1320,2010-12-01,3704 tonja drive,quincy,62305,adams
1321,2010-12-03,2613 champaign avenue,mattoon,61938,coles
1322,2010-12-03,2029 windsor street,pekin,61554,tazewell
1323,2010-12-08,108 north ring street,virden,62960,macoupin
1324,2010-12-15,326 south 10th street,quincy,62301,adams
1325,2010-12-17,134 south griffin street,danville,61832,vermilion
1326,2010-12-21,3168 washboard lane,joppa,62960,massac
1327,2010-12-27,206 north main street,coatsburg,62325,adams
1328,2010-12-29,211 east 11th street,metropolis,62690,massac
1329,2010-12-30,1803 scott street,metropolis,62960,massac
1330,2010-12-30,616 stacy drive,brookport,62910,massac
1331,2011-01-03,405 joseph drive: apt. b,fairview heights,62208,st. clair
1332,2011-01-06,102 s: second street,table grove,61482,fulton
1333,2011-01-09,9901 haydite road,fairview heights,62208,st. clair
1334,2011-01-10,211 east beecher avenue,jacksonville,62650,morgan
1335,2011-01-12,1994 north 2700th avenue,loraine,62349,adams
1336,2011-01-21,1091 tamarind drive,galesburg,61401,knox
1337,2011-01-21,226 meadowbrook drive,o'fallon,62269,st. clair
1338,2011-01-21,108 west south street,astoria,61501,fulton
1339,2011-01-25,10 cedar street,pana,62557,christian
1340,2011-01-25,327 oxford road,des plaines,60016,cook
1341,2011-01-25,3237 wayne avenue,granite city,62040,madison
1342,2011-01-26,2921 princeton street,collinsville,62234,st. clair
1343,2011-01-28,2539 angela drive,granite city,62040,madison
1344,2011-01-28,402 south fourth street,benld,62009,macoupin
1345,2011-01-28,1906 north cunningham avenue: room 136,urbana,61802,champaign
1346,2011-01-28,400 west 9th street,johnston city,62951,williamson
1347,2011-01-31,1701 american street,pekin,61554,tazewell
1348,2011-01-31,100 briarhaven drive: apt. 209,granite city,62040,madison
1349,2011-02-02,310 south vicksburg street,marion,62959,williamson
1350,2011-02-04,132 east 14th street,tilton,61832,vermilion
1351,2011-02-06,rr 1 box 204,ramsey,62080,fayette
1352,2011-02-07,1126 1/2 north 6th street,quincy,62301,adams
1353,2011-02-07,715 1/2 kentucky street,quincy,62301,adams
1354,2011-02-07,713 1/2 lafayette avenue,mattoon,61938,coles
1355,2011-02-07,219 north boss street,kewanee,61443,henry
1356,2011-02-08,1824 east main street: room 135,danville,61832,vermilion
1357,2011-02-08,628 south 8th street,quincy,62301,adams
1358,2011-02-09,710 a burrell street,carmi,62821,white
1359,2011-02-15,488 school street: apt. 15,livingston,62058,madison
1360,2011-02-15,100 glenview avenue,east peoria,61611,tazewell
1361,2011-02-17,700 north dirksen parkway,springfield,62702,sangamon
1362,2011-02-18,100 east walnut street,kirkwood,61447,warren
1363,2011-02-18,602 north 5th street: apt. 6,quincy,62301,adams
1364,2011-02-25,117 marquette street,creve coeur,61610,tazewell
1365,2011-02-26,410 brownlee road,new boston,61272,mercer
1366,2011-02-28,122 kentucky avenue,danville,61834,vermilion
1367,2011-03-01,111 east douglas street,edinburg,62531,christian
1368,2011-03-02,116 meadowlane drive,geff,62842,wayne
1369,2011-03-02,lake street,topeka,61567,mason
1370,2011-03-02,2226 alexander street,granite city,62040,madison
1371,2011-03-03,14275 east 1850th avenue,hidalgo,62432,jasper
1372,2011-03-03,231 west adams street,pittsfield,62363,pike
1373,2011-03-06,4381 state route 162,granite city,62040,madison
1374,2011-03-07,1104 south locust street,flora,62839,clay
1375,2011-03-08,123 south meyer road,quincy,62305,adams
1376,2011-03-11,1007 green ridge avenue: apt. 2,earlville,60518,lasalle
1377,2011-03-13,401 east south sherman street,fithian,61844,vermilion
1378,2011-03-13,216 north cherry street,centralia,62801,marion
1379,2011-03-16,1101 sycamore street,chester,62233,randolph
1380,2011-03-23,436 1/2 south 8th street,quincy,62301,adams
1381,2011-04-01,1763 shaw road,walnut hill,62938,marion
1382,2011-04-04,200 maine street: room 242,quincy,62301,adams
1383,2011-04-06,17161 daileyville road,charleston,61920,coles
1384,2011-04-07,911 north farnham street,galesburg,61401,knox
1385,2011-04-07,7468 norris drive,marion,62959,williamson
1386,2011-04-14,808 west columbia street,danville,61832,vermilion
1387,2011-04-18,255 north avenue a: apt. 5,canton,61520,fulton
1388,2011-04-19,1516 shari court,quincy,62305,adams
1389,2011-04-19,319 north avenue a,canton,61520,fulton
1390,2011-04-21,140 north washington street,meredosia,62665,morgan
1391,2011-04-23,416 schuyler street,peru,61354,lasalle
1392,2011-04-25,1124 north 6th street,quincy,62301,adams
1393,2011-04-26,11403 newby road,plainview,62685,macoupin
1394,2011-04-28,406 oak street,quincy,62301,adams
1395,2011-05-01,660 lake avenue,east dubuque,61025,jodaviess
1396,2011-05-03,643 4th street,mt. olive,62069,macoupin
1397,2011-05-04,1222 south 2nd street,greenville,62246,bond
1398,2011-05-04,905 chicago street,greenville,62246,bond
1399,2011-05-04,404 west street,metcalf,61940,edgar
1400,2011-05-05,1122 florida street,mulberry grove,62262,bond
1401,2011-05-05,2501 grand avenue,granite city,62040,madison
1402,2011-05-06,3 south weber's lane,irvington,62848,washington
1403,2011-05-09,133 south 4th street,quincy,62301,adams
1404,2011-05-11,304 rockwell trail,sorento,62086,montgomery
1405,2011-05-16,101 west first street,hartford,62048,madison
1406,2011-05-18,401 chestnut street: apt. 2,quincy,62301,adams
1407,2011-05-19,2339 lincoln street,granite city,62040,madison
1408,2011-05-20,2007 windsor street,pekin,61554,tazewell
1409,2011-05-21,443 flora avenue,flora,62839,clay
1410,2011-05-21,2928 wayne avenue,granite city,62040,madison
1411,2011-05-21,1112 moredock lake road,valmeyer,62295,monroe
1412,2011-05-25,1349 1720th avenue,fowler,62338,adams
1413,2011-05-28,1760 route 127 north,jonesboro,62952,union
1414,2011-05-31,3120 west chain of rocks road,granite city,62040,madison
1415,2011-05-31,12035 sportsman road,highland,62249,madison
1416,2011-05-31,13209 east 1700 north road,pontiac,61764,livingston
1417,2011-06-03,210 cooper street,pekin,61554,tazewell
1418,2011-06-08,1435 north fourth avenue,quincy,62301,adams
1419,2011-06-16,113 west south 2nd street,shelbyville,62565,shelby
1420,2011-06-23,2101 1/2 marion avenue,mattoon,61938,coles
1421,2011-06-28,601 johnson street,metropolis,62960,massac
1422,2011-06-28,701 jefferson street,quincy,62301,adams
1423,2011-06-28,734 north 5th street: apt. 2,quincy,62301,adams
1424,2011-06-28,635 kentucky street,quincy,62301,adams
1425,2011-06-29,5445 maryville road: lot 6,granite city,62040,madison
1426,2011-06-29,5261 chain of rocks road,edwardsville,62025,madison
1427,2011-06-29,1340 east wellington way: apt. 3 c,decatur,62526,macon
1428,2011-07-06,1513 south capitol street,pekin,61554,tazewell
1429,2011-07-06,1221 williams street,cahokia,62206,madison
1430,2011-07-11,2257 east enterprise street,springfield,62702,sangamon
1431,2011-07-11,1007 north walnut street,danville,61832,vermilion
1432,2011-07-11,1003 north walnut street,danville,61832,vermilion
1433,2011-07-12,2208 south 5th street,fayetteville,62258,st. clair
1434,2011-07-18,9101 lynwood lane,fairview heights,62208,st. clair
1435,2011-07-19,516 thorngate road,granite city,62040,madison
1436,2011-07-19,1444 wormans road,quincy,62301,adams
1437,2011-07-20,112 north park street,alpha,61431,henry
1438,2011-07-21,606 jefferson street,quincy,62301,adams
1439,2011-07-21,429 1/2 south 5th street,quincy,62301,adams
1440,2011-07-26,721 washington street,quincy,62301,adams
1441,2011-07-27,220 north 1st street,hanna city,61536,peoria
1442,2011-07-28,1214 south hickory street,centralia,62801,marion
1443,2011-08-08,225 locust street,quincy,62301,adams
1444,2011-08-09,907 knox road 1075 east,gilson,61436,knox
1445,2011-08-12,793 south seminary street,galesburg,61401,knox
1446,2011-08-22,1905 west main street,marion,62959,williamson
1447,2011-08-23,3120 chain of rocks road: lot 236,granite city,62040,madison
1448,2011-08-23,485 midland drive,kewanee,61443,henry
1449,2011-08-24,1100 niedringhaus avenue: room 218,granite city,62040,madison
1450,2011-08-25,915 lind street,quincy,62301,adams
1451,2011-08-26,13339 east duncan mills street,lewistown,61524,fulton
1452,2011-08-29,1415 east 5th street: room 215,metropolis,62960,massac
1453,2011-08-29,116 east palmer street,taylorville,62568,christian
1454,2011-08-29,9811 west state route 161: room 19,fairview heights,62208,st. clair
1455,2011-08-30,3632 tonja drive: lot 28,quincy,62305,adams
1456,2011-08-31,309 east college street,marion,62595,williamson
1457,2011-08-31,311 fackney street,carmi,62821,white
1458,2011-08-31,2217 lee avenue,granite city,62040,madison
1459,2011-09-01,624 cormick street,centralia,62801,marion
1460,2011-09-02,9608 old lincoln trail,fairview heights,62208,st. clair
1461,2011-09-06,912 south land street,harrisburg,62946,saline
1462,2011-09-06,808 west 5th street,johnston city,62951,williamson
1463,2011-09-08,1815 state street,east carondelet,62240,st. clair
1464,2011-09-14,2541 lincoln avenue,granite city,62040,madison
1465,2011-09-14,2601 vernell (2601 west deyoung) room 304,marion,62959,williamson
1466,2011-09-14,111 north walnut street,wyanet,61379,bureau
1467,2011-09-15,102 west north 1st street,table grove,61482,fulton
1468,2011-09-17,255 east 5th street: room 109,metropolis,62960,massac
1469,2011-09-18,1414 north 14th street,quincy,62301,adams
1470,2011-09-19,11403 newby road,shipman,62685,macoupin
1471,2011-09-21,515 thorngate road,granite city,62040,madison
1472,2011-09-22,232 cherry street,quincy,62301,adams
1473,2011-09-23,2043 cherry street,quincy,62301,adams
1474,2011-09-30,517 north pine street,nokomis,62075,montgomery
1475,2011-10-01,959 north fairlawn avenue,decatur,62522,macon
1476,2011-10-01,813 west henderson street,marion,62959,williamson
1477,2011-10-05,814 west market street,taylorville,62568,christian
1478,2011-10-05,2312 fairview circle,belleville,62226,st. clair
1479,2011-10-05,1007 adams avenue,williamson,62088,madison
1480,2011-10-12,917 crockett street,brookport,62910,massac
1481,2011-10-12,620 north 6th street,quincy,62301,adams
1482,2011-10-14,29777 warrick road,mackinaw,61755,tazewell
1483,2011-10-14,3612 route 4,staunton,62088,macoupin
1484,2011-10-23,210 cooper street,pekin,61554,tazewell
1485,2011-10-26,214 west main street: apt. c.,mt. sterling,62353,brown
1486,2011-10-27,1588 north 200th avenue,plainville,62365,adams
1487,2011-10-31,1353 edwardsville road,granite city,62040,madison
1488,2011-11-02,1100 west locust street: lot 125,canton,61520,fulton
1489,2011-11-04,3417 eucalyptus street,bloomington,61705,mclean
1490,2011-11-04,428 east raymond street,havana,62644,mason
1491,2011-11-06,4 deerfield court,freeburg,62243,st. clair
1492,2011-11-16,4000 oakmont drive: apt. 1,pontoon beach,62040,madison
1493,2011-11-17,1728 ross lane,rockford,61109,winnebago
1494,2011-11-19,6668 greenwood road,centralia,62801,clinton
1495,2011-11-20,986 east knox street,galesburg,61401,knox
1496,2011-11-20,rr 1 box 26,findlay,62534,shelby
1497,2011-11-22,830 1st avenue,east moline,61244,rock island
1498,2011-11-29,330 south east street,jacksonville,62650,morgan
1499,2011-12-02,307 sycamore avenue,newton,62448,jasper
1500,2011-12-07,931 south belt west: room 114,belleville,62220,st. clair
1501,2011-12-08,1643 high street,spring bay,61611,woodford
1502,2011-12-11,1208 midway court,marion,62959,williamson
1503,2011-12-12,223 chestnut street,quincy,62301,adams
1504,2011-12-13,814 spates street,jacksonville,62650,morgan
1505,2011-12-14,301 washington street,hanover,61401,jodaviess
1506,2011-12-18,324 north illinois street,chrisman,61924,edgar
1507,2011-12-21,711 lee street,madison,62060,madison
1508,2011-12-21,2218 edwards street,granite city,62040,madison
1509,2011-12-26,1303 south blaine street,peoria,61605,peoria
1510,2011-12-26,101 terra court,cottage hills,62018,madison
1511,2011-12-28,2200 iowa street: apt. e,granite city,62040,madison
1512,2011-12-28,220 south orange street,havana,62644,mason
1513,2011-12-28,1510 north 15th street,quincy,62301,adams
1514,2011-12-29,2543 east 28th street,granite city,62040,madison
1515,2011-12-29,223 chestnut street,quincy,62301,adams
1516,2012-01-02,1033 osterman avenue,deerfield,60015,cook
1517,2012-01-03,2137 doris avenue,cahokia,62206,st. clair
1518,2012-01-09,1303 south blaine street,peoria,61605,peoria
1519,2012-01-12,1417 w macon street,decatur,62522,macon
1520,2012-01-13,1014 lind street,quincy,62301,adams
1521,2012-01-13,601 8th street,carmi,62821,white
1522,2012-01-16,606 south forrest street,danville,61832,vermilion
1523,2012-01-18,1301 spring street: apt. d,quincy,62301,adams
1524,2012-01-19,#37 woodlawn mobile home park,centralia,62801,clinton
1525,2012-01-20,1213 vermont,quincy,62301,adams
1526,2012-01-23,1916 virginia,pekin,61555,tazewell
1527,2012-01-24,326 south 10th street,quincy,62301,adams
1528,2012-01-27,42128 north 1130 east road,hoopeston,60942,vermilion
1529,2012-01-27,1401 west south 4th street,shelbyville,62565,shelby
1530,2012-02-01,400 1/2 oak street,quincy,62301,adams
